FIPS,State,County,Premature_Death_Total,Poor_or_Fair_Health,Adult_Smoking,Adult_Obesity,Uninsured,Primary_Care_Physician,Some_College,Unemployment,Children_in_Poverty,Air_Pollution_PM,Severe_Housing_Problems,Premature_Death_AIAN,Premature_Death_Asian,Premature_Death_Black,Premature_Death_Hispanic,Premature_Death_White,Premature_Death_NHOPI,DeathGap_AIAN,DeathGap_Asian,DeathGap_Black,DeathGap_Hispanic,DeathGap_White,DeathGap_NHOPI
36,NY,Putnam County,4623.5417127,0.124,0.11,0.301,0.0442849886,0.000530959,0.7255554595,0.0312577857,0.071,8.2,0.1704184704,,,6911.0567325,3402.4051777,4921.3619339,,,,2287.5150198,-1221.136535,297.82022119999965,
36,NY,Queens County,5787.7122272,0.162,0.106,0.247,0.0871408739,0.0005894104,0.6833710243,0.0460298526,0.176,7.4,0.2992618921,,3702.8296428,8947.6438538,5461.8047764,6033.9661555,,,-2084.8825844,3159.9316266000005,-325.9074507999994,246.25392830000055,
36,NY,Rensselaer County,7121.6650436,0.135,0.13,0.346,0.0438469592,0.0004805532,0.7256496169,0.0330344103,0.163,8.1,0.1277509798,,4151.8146655,15771.720973,7268.8833061,6369.3996738,,,-2969.8503781,8650.0559294,147.21826249999958,-752.2653698000004,
36,NY,Richmond County,6375.6080083,0.138,0.106,0.294,0.0497154002,0.0008125732,0.6958902395,0.0488112972,0.175,7.7,0.2294284197,,3326.3946248,11841.392332,5826.298184,6054.9129912,,,-3049.2133834999995,5465.7843237,-549.3098242999995,-320.69501709999986,
36,NY,Rockland County,5422.6001626,0.167,0.139,0.32,0.0521966505,0.000848989,0.6370930172,0.0311896491,0.231,8.4,0.2588586531,,3668.3662504,7858.5574498,6183.5011139,4872.0654093,,,-1754.2339121999998,2435.9572872,760.9009513000001,-550.5347532999995,
36,NY,St. Lawrence County,8243.2759042,0.171,0.196,0.371,0.0602078082,0.0005460384,0.5745560894,0.043721297,0.214,6.9,0.1547604609,,,13440.264154,,8474.1817053,,,,5196.988249800001,,230.90580109999974,
36,NY,Saratoga County,5526.2496088,0.103,0.105,0.321,0.037467748,0.0006951495,0.7784899678,0.0288238749,0.083,8.2,0.1088623122,,,7454.4478238,3483.3301308,5749.445223,,,,1928.1982150000003,-2042.9194779999998,223.1956141999999,
36,NY,Schenectady County,8451.919603,0.133,0.132,0.343,0.0454541881,0.0007970194,0.7140292569,0.0350904017,0.187,8.0,0.1498197903,,4925.3189152,15619.643771,9410.9703535,7317.2482009,,,-3526.6006878,7167.724167999999,959.0507505000005,-1134.6714021000007,
36,NY,Schoharie County,7415.0876014,0.173,0.192,0.376,0.0502873563,0.0003013763,0.6275775224,0.0415579201,0.165,6.6,0.1213872832,,,,,7433.1815328,,,,,,18.093931400000656,
36,NY,Schuyler County,7968.6394513,0.175,0.196,0.376,0.0552133581,0.0006196485,0.616610954,0.0391795628,0.189,6.6,0.1173740053,,,,,8157.2483704,,,,,,188.6089191000001,
36,NY,Seneca County,7640.3585259,0.16,0.163,0.374,0.0603958376,0.0002671574,0.5612094395,0.0348741794,0.21,6.9,0.118338846,,,,,7879.4010279,,,,,,239.04250200000024,
36,NY,Steuben County,8363.0029182,0.149,0.165,0.366,0.0471079718,0.0005594526,0.6390058587,0.0397000655,0.191,5.7,0.1091849935,,,11105.083395,,8576.8302824,,,,2742.0804768,,213.82736420000037,
36,NY,Suffolk County,6452.6881782,0.125,0.108,0.298,0.0567241181,0.0007128144,0.7042122424,0.0339044405,0.086,6.4,0.1931996875,6407.1005583,4037.5023995,10125.192858,6342.2667404,6079.5371488,,-45.58761990000039,-2415.1857787,3672.5046798000003,-110.4214377999997,-373.15102939999997,
36,NY,Sullivan County,9701.3104606,0.17,0.151,0.348,0.0605475462,0.00032579,0.6090370216,0.0331780538,0.206,6.9,0.1596390769,,,12306.398296,8241.0964532,9970.1964848,,,,2605.0878353999997,-1460.2140074,268.886024200001,
36,NY,Tioga County,6675.6575119,0.133,0.138,0.352,0.0417062125,0.0002709462,0.6093794143,0.0338416265,0.18,7.1,0.0903273443,,,,,6876.5033556,,,,,,200.84584369999993,
36,NY,Tompkins County,5563.1840382,0.137,0.133,0.33,0.0469285348,0.0007987676,0.8418129399,0.0312702659,0.125,6.8,0.2092562369,,,12194.233318,,5799.8298124,,,,6631.0492798000005,,236.64577420000023,
36,NY,Ulster County,7045.1076739,0.153,0.141,0.322,0.0698218659,0.0005957879,0.6322424833,0.0344671918,0.13,8.0,0.1809818105,,3469.0303163,12059.147198,5830.5346332,6819.0704295,,,-3576.0773576,5014.039524100001,-1214.5730407,-226.03724440000042,
36,NY,Warren County,7391.2897469,0.162,0.18,0.347,0.0493782079,0.0011124996,0.6793193717,0.0368369196,0.15,7.3,0.1138072454,,,,,7561.9033231,,,,,,170.61357620000035,
36,NY,Washington County,8493.2920187,0.149,0.157,0.36,0.053798786,0.0003609161,0.5265468792,0.0339858422,0.155,7.6,0.1260643821,,,,,8886.4242261,,,,,,393.13220739999997,
36,NY,Wayne County,8850.1273632,0.139,0.148,0.372,0.0541532813,0.0002309647,0.6450181332,0.0336153723,0.143,7.1,0.1209954991,,,20878.878892,7909.4057614,8653.3607025,,,,12028.751528800001,-940.721601799999,-196.7666606999992,
36,NY,Westchester County,4880.7026119,0.128,0.093,0.266,0.0530833465,0.0013157697,0.7605728845,0.0337050157,0.111,8.8,0.2209019936,,2479.3622263,8667.6288435,5076.7487873,3977.900583,,,-2401.3403856,3786.9262316000004,196.0461753999998,-902.8020289000001,
36,NY,Wyoming County,6544.6363948,0.156,0.168,0.358,0.0458775679,0.0003457558,0.5264012222,0.0392395525,0.132,6.8,0.0901071204,,,,,7181.6020933,,,,,,636.9656985000001,
36,NY,Yates County,6771.8373784,0.179,0.184,0.353,0.0966916875,0.0004875472,0.4191780822,0.0315726598,0.183,6.4,0.1250727167,,,,,7019.4081345,,,,,,247.57075610000084,
37,NC,North Carolina,9440.5587824,0.178,0.149,0.342,0.1124456366,0.0007078841,0.6909284114,0.0345535479,0.175,6.7,0.1417855421,15954.603858,3254.2770744,13446.052752,6075.3827994,8846.2169046,13198.510953,6514.045075600001,-6186.2817079999995,4005.4939696,-3365.175982999999,-594.3418777999996,3757.9521706000014
37,NC,Alamance County,9570.5766712,0.197,0.173,0.38,0.1258019706,0.0003853299,0.6152509384,0.0339492509,0.16,7.4,0.1315789474,,,14623.773199,5126.300063,9172.0582353,,,,5053.196527799999,-4444.276608200001,-398.51843589999953,
37,NC,Alexander County,10846.763323,0.173,0.162,0.338,0.1192650654,0.0001910272,0.5252115451,0.0321989674,0.174,7.7,0.0963319748,,,8478.1563688,,11357.246113,,,,-2368.6069541999987,,510.48279,
37,NC,Alleghany County,8598.0525654,0.211,0.196,0.366,0.1730253924,0.0009955652,0.5254848895,0.0447726207,0.245,6.4,0.1289308176,,,,,8357.0003089,,,,,,-241.0522564999992,
37,NC,Anson County,15560.325955,0.234,0.201,0.431,0.1246721679,0.0004533092,0.3485312669,0.0403390821,0.33,7.5,0.187947494,,,18447.900822,,13882.00275,,,,2887.5748669999994,,-1678.3232050000006,
37,NC,Ashe County,9771.2456655,0.178,0.174,0.339,0.1360390444,0.0004866909,0.6196513471,0.0300312012,0.22,5.9,0.089978678,,,,,10452.8018,,,,,,681.5561344999987,
37,NC,Avery County,9110.6063518,0.174,0.17,0.331,0.1569879307,0.000223914,0.530867052,0.0302641703,0.221,5.7,0.1073667712,,,,,9490.8413303,,,,,,380.2349785000006,
37,NC,Beaufort County,12292.83971,0.199,0.171,0.383,0.1220778423,0.0005172259,0.6007905138,0.0404624277,0.305,5.9,0.1480086114,,,16823.71743,6983.4010833,11830.374957,,,,4530.87772,-5309.4386267,-462.4647530000002,
37,NC,Bertie County,14627.582675,0.254,0.21,0.435,0.1169470293,0.0002856327,0.4946261682,0.0437686514,0.335,6.1,0.2121001391,,,16578.166684,,12564.948568,,,,1950.5840090000002,,-2062.634107,
37,NC,Bladen County,16587.919219,0.209,0.177,0.386,0.1397153946,0.0002370872,0.5626080126,0.0422379935,0.291,6.2,0.1901653612,19274.353511,,22191.128788,8761.8591092,14994.875911,,2686.4342920000017,,5603.209569000002,-7826.060109799999,-1593.0433080000003,
37,NC,Brunswick County,10047.602349,0.148,0.139,0.309,0.102509465,0.0004368478,0.6197049024,0.0420598681,0.168,6.2,0.1411520498,,,14333.046239,5474.0352161,10124.526232,,,,4285.443889999999,-4573.567132900001,76.92388299999948,
37,NC,Buncombe County,8557.0057768,0.133,0.111,0.262,0.1310977056,0.001406822,0.7082799829,0.0270656555,0.164,5.1,0.1350712044,,3103.7028371,16665.84496,5348.2271095,8419.9904315,,,-5453.302939700001,8108.839183199998,-3208.778667300001,-137.01534530000026,
37,NC,Burke County,11521.193535,0.184,0.173,0.32,0.1347497526,0.0006277751,0.5635497377,0.0328021574,0.244,7.5,0.1136,,9604.2987032,15549.140789,8137.5453104,11604.038943,,,-1916.8948318000002,4027.947253999999,-3383.6482246000005,82.84540799999922,
37,NC,Cabarrus County,7537.1455383,0.153,0.122,0.346,0.087938851,0.0007912555,0.7110590784,0.0324456636,0.124,8.5,0.1163209498,,2174.6917658,10167.252116,5557.4250179,7671.9985946,,,-5362.4537725,2630.1065776999994,-1979.7205204000002,134.85305629999948,
37,NC,Caldwell County,12862.81242,0.189,0.184,0.35,0.130885963,0.0004971229,0.5805681818,0.0338371741,0.181,7.4,0.1149497487,,,22774.070405,7491.1196724,12772.910483,,,,9911.257984999998,-5371.6927476,-89.90193700000054,
37,NC,Camden County,9189.3889958,0.155,0.158,0.343,0.0940657923,0.000184587,0.7431226766,0.0325288562,0.085,6.0,0.1200527704,,,11386.137875,,9464.3648087,,,,2196.7488792000004,,274.97581290000016,
37,NC,Carteret County,10599.324168,0.153,0.135,0.316,0.1225866805,0.0006127719,0.7246063815,0.0324248264,0.144,5.7,0.1119055537,,,17566.771095,,10482.647003,,,,6967.446927000001,,-116.67716499999915,
37,NC,Caswell County,10423.128188,0.21,0.183,0.355,0.124786433,0.0002201286,0.5205183585,0.0355216285,0.233,7.3,0.096567772,,,11835.951586,,10690.9255,,,,1412.8233979999986,,267.7973119999988,
37,NC,Catawba County,11083.710082,0.179,0.17,0.341,0.1195256312,0.0006368915,0.6466079455,0.0329104036,0.156,7.9,0.1150903211,,6421.1440382,18549.455515,5914.7899141,11301.443672,,,-4662.5660437999995,7465.745433000002,-5168.9201679,217.73358999999982,
37,NC,Chatham County,7551.9065025,0.161,0.138,0.307,0.1145377427,0.0009372312,0.7006010518,0.0295716574,0.117,7.5,0.1322602058,,,12303.045522,6623.899522,7067.8668748,,,,4751.1390195,-928.0069805000003,-484.0396277,
37,NC,Cherokee County,12641.295517,0.201,0.182,0.315,0.1345510805,0.0004114239,0.5525663041,0.0386579139,0.245,6.1,0.0974130962,,,,,13125.292186,,,,,,483.9966690000001,
37,NC,Chowan County,10587.934218,0.207,0.177,0.394,0.1145667727,0.0007287567,0.4707925482,0.0360040568,0.246,5.7,0.1451355662,,,13791.474332,,9495.7366927,,,,3203.5401139999994,,-1092.1975253,
37,NC,Clay County,10395.654813,0.183,0.179,0.327,0.1326596709,0.0004421257,0.7417085427,0.037098692,0.222,,0.1834951456,,,,,10579.948341,,,,,,184.29352800000015,
37,NC,Cleveland County,12476.455436,0.209,0.206,0.378,0.1096124188,0.0004384261,0.5639306943,0.0346627436,0.26,8.1,0.1517796263,,,15628.684303,5867.3193935,12240.235422,,,,3152.228867,-6609.1360425,-236.22001400000045,
37,NC,Columbus County,16521.376216,0.241,0.216,0.392,0.1373130232,0.0003992654,0.5247772133,0.0399462606,0.302,6.5,0.1430057202,14426.831417,,20975.4887,,15632.623583,,-2094.544799000001,,4454.112484000001,,-888.7526330000001,
37,NC,Craven County,12560.091878,0.191,0.174,0.361,0.1097625947,0.0007449788,0.666969147,0.0346624907,0.251,5.7,0.14782286,,7097.6500215,17116.467178,8559.2007169,11926.554888,,,-5462.4418565,4556.3753,-4000.8911610999985,-633.5369899999987,
37,NC,Cumberland County,12884.378328,0.187,0.157,0.396,0.106154194,0.0007063915,0.7097684116,0.0471444465,0.22,6.8,0.1829258549,17354.259118,5018.8288302,16161.578846,6823.7325508,12374.36595,15003.463375,4469.880790000001,-7865.549497800001,3277.2005179999996,-6060.6457772,-510.01237800000126,2119.0850469999987
37,NC,Currituck County,6917.8533778,0.144,0.137,0.332,0.0983365001,0.0002697872,0.6690869974,0.0305759022,0.105,6.0,0.111682243,,,9501.2892048,,6995.3598078,,,,2583.4358269999993,,77.50643000000036,
37,NC,Dare County,8306.9062774,0.123,0.112,0.295,0.11023403,0.0005816105,0.7068878197,0.0395457912,0.133,5.9,0.1370814908,,,,,8697.2619921,,,,,,390.35571470000104,
37,NC,Davidson County,12216.701491,0.179,0.174,0.345,0.1231065682,0.0002812989,0.5999706113,0.0336850899,0.212,8.3,0.1139060984,,4746.5042091,15029.054873,6238.6742907,12738.904309,,,-7470.1972819,2812.3533819999993,-5978.0272003,522.2028179999998,
37,NC,Davie County,9312.3777364,0.174,0.163,0.34,0.1024070022,0.0004134794,0.6288317256,0.0314022478,0.139,8.3,0.1271446078,,,17682.246691,,8846.1005579,,,,8369.8689546,,-466.27717850000045,
37,NC,Duplin County,11990.440269,0.226,0.179,0.394,0.1566475041,0.000226734,0.5654634871,0.0331478724,0.268,5.9,0.1374527112,,,16477.059388,8370.730785,11733.56873,,,,4486.619119000001,-3619.709484000001,-256.87153899999976,
37,NC,Durham County,7259.3175634,0.142,0.106,0.325,0.1058720394,0.0011958568,0.7790254417,0.0305756282,0.151,7.3,0.1571633022,,2337.7999066,11529.421102,5467.8606204,5006.7069091,,,-4921.5176568,4270.1035386,-1791.4569430000001,-2252.6106542999996,
37,NC,Edgecombe County,16248.145498,0.23,0.189,0.405,0.1110046799,0.0003928948,0.5247568136,0.0573181682,0.39,6.7,0.1747144341,,,18292.221516,,14942.573091,,,,2044.0760180000016,,-1305.5724069999997,
37,NC,Forsyth County,9571.269441,0.165,0.145,0.318,0.1149086566,0.0011387129,0.6887166307,0.0353355578,0.232,8.1,0.1518752074,,3085.6090657,13762.050047,7481.6859674,8292.8441481,,,-6485.6603753,4190.780606,-2089.5834736000006,-1278.4252928999995,
37,NC,Franklin County,9622.1075892,0.179,0.162,0.38,0.1273934347,0.0001255178,0.6240449438,0.034866065,0.15,7.3,0.1258096173,,,13176.291532,6579.8687003,8843.686633,,,,3554.1839427999985,-3042.2388889000013,-778.4209562000015,
37,NC,Gaston County,11888.859086,0.181,0.168,0.365,0.1121335776,0.0005241363,0.6533080036,0.0339184588,0.185,8.4,0.1490812761,,7184.2133268,14262.564681,5837.6281573,12085.677722,,,-4704.645759200001,2373.7055949999994,-6051.230928700001,196.81863599999997,
37,NC,Gates County,11365.864398,0.189,0.175,0.373,0.0917789248,,0.5647873393,0.0334422449,0.195,6.1,0.1316425121,,,16136.284831,,9906.5393022,,,,4770.420433000001,,-1459.325095799999,
37,NC,Graham County,11940.546655,0.19,0.187,0.34,0.1645826293,0.0003729952,0.5093457944,0.043537415,0.233,5.9,0.1015873016,,,,,12149.650056,,,,,,209.1034010000003,
37,NC,Granville County,9719.9300348,0.191,0.167,0.375,0.1199711424,0.0005162456,0.6128203439,0.0304780027,0.158,7.3,0.1374822527,,,10801.946601,6548.9476723,9782.7387052,,,,1082.0165662,-3170.9823625,62.808670399999755,
37,NC,Greene County,9574.0307253,0.247,0.204,0.412,0.1789457922,0.0001469364,0.4478411054,0.0289059262,0.297,6.4,0.1607669617,,,11262.477155,,8439.0102431,,,,1688.4464297000013,,-1135.0204821999996,
37,NC,Guilford County,9266.7333887,0.177,0.149,0.335,0.1009688412,0.0008075072,0.7185733957,0.0391404333,0.206,6.4,0.1522423664,10375.815099,4119.6196459,12159.017913,6149.7571737,8447.9775543,,1109.081710299999,-5147.1137428,2892.2845242999992,-3116.9762150000006,-818.7558344000008,
37,NC,Halifax County,15814.706228,0.252,0.2,0.412,0.1224448609,0.0004764667,0.5241373145,0.0517795995,0.416,6.7,0.1882793017,16744.981213,,18866.131715,,12162.692989,,930.274985,,3051.4254870000004,,-3652.013239,
37,NC,Harnett County,10063.549892,0.195,0.16,0.394,0.1185178839,0.0002721269,0.6557749432,0.0390525313,0.183,7.5,0.1319171535,8934.9728886,,13546.098857,6000.5915867,9702.4181455,,-1128.5770034000016,,3482.548965,-4062.9583053000006,-361.1317465000011,
37,NC,Haywood County,10919.559839,0.157,0.143,0.315,0.1215693022,0.0006882643,0.649818982,0.0301173403,0.173,5.8,0.140530303,,,23187.371823,,11119.628208,,,,12267.811984000002,,200.06836900000053,
37,NC,Henderson County,8874.5781303,0.159,0.15,0.339,0.1361021696,0.0008730709,0.6514927118,0.0290719344,0.155,6.3,0.1171681781,,,15943.636378,6416.5087042,8897.580442,,,,7069.058247699999,-2458.069426100001,23.002311700000064,
37,NC,Hertford County,13850.63179,0.252,0.207,0.434,0.1185690715,0.0006109597,0.5274061286,0.0467023173,0.32,6.2,0.1613098848,,,15510.207158,,13930.445591,,,,1659.5753679999998,,79.81380100000024,
37,NC,Hoke County,12067.008587,0.208,0.166,0.356,0.1116932241,0.0002071017,0.6479095771,0.0443848965,0.243,7.3,0.1717029088,23044.834371,,15060.55135,6205.5646804,10445.461923,,10977.825784,,2993.5427629999995,-5861.4439066,-1621.5466639999995,
37,NC,Hyde County,8577.9190885,0.254,0.221,0.392,0.1887937188,0.0002218279,0.5460921844,0.0580608794,0.312,5.5,0.19,,,13501.397952,,6325.354044,,,,4923.478863499999,,-2252.565044500001,
37,NC,Iredell County,8077.4468302,0.16,0.145,0.335,0.0988284179,0.0006771962,0.6819567365,0.0324595292,0.119,8.6,0.1096171538,,3557.4251052,14009.36601,4742.6971881,7767.7332196,,,-4520.021725,5931.9191798,-3334.7496420999996,-309.7136105999998,
37,NC,Jackson County,10730.462681,0.17,0.161,0.324,0.1569409085,0.0007141212,0.5473661624,0.0359460809,0.213,6.3,0.1609467456,27218.398304,,,11220.574571,9071.8855207,,16487.935622999998,,,490.1118899999983,-1658.5771603000012,
37,NC,Johnston County,8163.1657272,0.18,0.159,0.362,0.1268320293,0.0002693109,0.6589411686,0.0317958429,0.141,6.6,0.1298607462,,,10691.060499,6250.4146179,8003.4628581,,,,2527.894771799999,-1912.7511093000003,-159.7028691000005,
37,NC,Jones County,12786.449306,0.218,0.191,0.382,0.1360395751,0.0006482982,0.5676899849,0.0315789474,0.303,5.7,0.1335978836,,,17530.247328,,11916.731813,,,,4743.798022000001,,-869.7174930000001,
37,NC,Lee County,12121.693985,0.205,0.172,0.384,0.1377060891,0.0005145156,0.637075718,0.0398381575,0.229,7.3,0.1455004205,,,19431.728856,6887.6388735,11673.600237,,,,7310.034871000002,-5234.0551115,-448.0937479999993,
37,NC,Lenoir County,14784.922929,0.233,0.192,0.404,0.1288809363,0.0005666654,0.5433199705,0.0343412527,0.32,6.2,0.1693388974,,,19178.134931,5862.8008941,12830.643264,,,,4393.212002,-8922.1220349,-1954.279665,
37,NC,Lincoln County,8826.2761746,0.172,0.164,0.332,0.1031833882,0.0004349281,0.6381525914,0.030020507,0.132,8.4,0.1150155027,,,11023.460976,4093.3737256,9268.0828873,,,,2197.1848014000007,-4732.902448999999,441.8067126999995,
37,NC,McDowell County,10421.91577,0.232,0.228,0.333,0.135774978,0.0003354429,0.5474824139,0.0322055632,0.201,6.2,0.0930807249,,,17732.86485,,10541.918448,,,,7310.949080000002,,120.00267800000074,
37,NC,Macon County,10667.061914,0.174,0.157,0.313,0.162314062,0.0005590459,0.6516382345,0.0316555488,0.205,6.2,0.1287878788,,,,8615.2734183,11428.55888,,,,,-2051.7884957000006,761.4969660000006,
37,NC,Madison County,11508.655702,0.185,0.184,0.319,0.107722177,0.0005580876,0.5526735834,0.0316653636,0.2,5.8,0.1274154589,,,,,11946.893123,,,,,,438.2374209999998,
37,NC,Martin County,14542.764691,0.233,0.197,0.385,0.1264338188,0.000413717,0.601359966,0.0436039787,0.308,6.1,0.1306695464,,,16937.525896,,12289.948887,,,,2394.761204999999,,-2252.815804,
37,NC,Mecklenburg County,6928.6760736,0.155,0.129,0.341,0.1131563274,0.0009275793,0.7724090822,0.0335769384,0.142,8.4,0.1533083846,4960.7137416,3314.3144596,10692.085921,5602.8518267,5301.4184915,,-1967.962332,-3614.3616139999995,3763.4098474,-1325.8242468999997,-1627.2575821,
37,NC,Mitchell County,10459.259312,0.167,0.164,0.341,0.1135144798,0.0004678206,0.6951754386,0.0362049459,0.198,5.2,0.0892857143,,,,,11091.016304,,,,,,631.7569920000005,
37,NC,Montgomery County,14448.352327,0.196,0.171,0.375,0.1619288815,0.0002713389,0.4745540828,0.0362454359,0.212,7.6,0.1185510428,,,24622.416001,10235.68154,12202.022842,,,,10174.063674,-4212.670787000001,-2246.329485,
37,NC,Moore County,9155.665447,0.142,0.126,0.321,0.1019142391,0.0011093487,0.7539522504,0.0344130495,0.126,7.5,0.1284640966,,,16281.922395,6329.2643766,8667.5274445,,,,7126.256948,-2826.4010703999993,-488.13800249999986,
37,NC,Nash County,11978.98828,0.209,0.181,0.421,0.1401029833,0.0005043288,0.5418164071,0.0455118297,0.213,6.9,0.1611741161,,,14937.053167,7288.4633768,10437.845561,,,,2958.0648870000005,-4690.524903199999,-1541.1427189999995,
37,NC,New Hanover County,8454.0152961,0.135,0.125,0.324,0.1089382,0.000921325,0.7776429751,0.03142696,0.155,4.1,0.172406745,,,15413.929236,7096.5504376,7611.6328448,,,,6959.9139399,-1357.4648585000004,-842.3824513,
37,NC,Northampton County,14714.148572,0.225,0.182,0.403,0.101521511,0.000116761,0.6278426552,0.0459548707,0.318,6.3,0.1778228533,,,17299.792603,,11808.643257,,,,2585.6440310000016,,-2905.5053150000003,
37,NC,Onslow County,10504.842311,0.169,0.153,0.321,0.0946086087,0.0003104385,0.6806345605,0.0401247879,0.162,5.7,0.1483139577,,3946.378515,13830.909923,6472.7945306,10847.553151,,,-6558.463796,3326.067611999999,-4032.0477804,342.71083999999973,
37,NC,Orange County,5802.0210001,0.121,0.102,0.263,0.0812421339,0.001820209,0.8507146792,0.0289120356,0.082,7.4,0.1736789267,,1493.4431219,14106.400652,6235.118146,4687.4538584,,,-4308.5778782,8304.3796519,433.0971459000002,-1114.5671416999994,
37,NC,Pamlico County,13807.723587,0.182,0.172,0.366,0.1247595846,0.0003240441,0.5864661654,0.0326164875,0.254,5.6,0.12109375,,,17189.79522,,13898.480699,,,,3382.0716329999996,,90.75711199999932,
37,NC,Pasquotank County,11395.204483,0.182,0.161,0.36,0.098906432,0.0005634355,0.6485637757,0.0405460831,0.232,6.0,0.1497343958,,,14702.405295,,9859.0936639,,,,3307.200812000001,,-1536.1108191000003,
37,NC,Pender County,9267.4772165,0.177,0.165,0.313,0.1167275217,0.0003343151,0.6856903873,0.0319527379,0.144,5.7,0.1324210991,,,16942.324177,,8764.7481178,,,,7674.846960499999,,-502.72909869999967,
37,NC,Perquimans County,13273.443934,0.17,0.147,0.338,0.1145689012,0.0001523229,0.6076109937,0.0400158479,0.248,5.8,0.149956408,,,19359.136367,,11858.435602,,,,6085.692432999998,,-1415.0083320000012,
37,NC,Person County,10159.373872,0.217,0.201,0.405,0.1091720119,0.0003578092,0.6288919414,0.0348825065,0.192,7.2,0.1481946625,,,13382.551366,,9017.0133773,,,,3223.1774939999996,,-1142.3604947000003,
37,NC,Pitt County,10748.322995,0.177,0.136,0.373,0.1046088646,0.0011384163,0.7280332815,0.0393285479,0.232,5.7,0.1891473958,,4255.9453342,14465.606134,6902.8456086,8880.2595274,,,-6492.377660800001,3717.283138999999,-3845.477386400001,-1868.0634676000009,
37,NC,Polk County,10656.535167,0.132,0.119,0.322,0.1234632293,0.0007631258,0.6037067321,0.0328440173,0.198,7.1,0.1006399069,,,,,11281.22426,,,,,,624.6890930000009,
37,NC,Randolph County,12479.039103,0.212,0.195,0.325,0.1341389984,0.0004270796,0.5353984909,0.0360633173,0.206,8.1,0.1344274056,,,16493.903056,7981.7642476,12674.376347,,,,4014.863953,-4497.274855399999,195.33724400000028,
37,NC,Richmond County,17666.001239,0.217,0.192,0.398,0.124679941,0.0002106544,0.5519574674,0.0456570156,0.31,7.5,0.1807857581,9934.2716748,,19868.669419,11827.728344,17639.814218,,-7731.729564200001,,2202.6681800000006,-5838.272895000002,-26.18702100000155,
37,NC,Robeson County,18937.527286,0.272,0.25,0.419,0.1519726466,0.0005071866,0.4612693653,0.0496889258,0.379,7.2,0.1580255682,20103.514176,,21198.164294,12136.708648,18324.14858,,1165.9868900000001,,2260.637007999998,-6800.818638000001,-613.3787059999995,
37,NC,Rockingham County,13516.305317,0.207,0.184,0.378,0.1250664354,0.0003067955,0.5509321545,0.039703869,0.186,7.6,0.128279499,,,16676.374254,7165.1525087,13489.467776,,,,3160.068936999998,-6351.1528083,-26.837541000000783,
37,NC,Rowan County,12311.857797,0.192,0.168,0.339,0.1144731523,0.0003442457,0.5875942539,0.0338293033,0.207,7.6,0.1339100658,,,15430.83446,5686.4550071,12686.282156,,,,3118.9766629999995,-6625.4027899,374.42435899999873,
37,NC,Rutherford County,13777.651332,0.206,0.198,0.367,0.1227666868,0.0004490137,0.5729987557,0.0461216792,0.203,7.6,0.1427193828,,,22157.117651,,13576.104412,,,,8379.466319000001,,-201.54691999999886,
37,NC,Sampson County,12311.650074,0.234,0.197,0.385,0.1663100231,0.0004238006,0.5481195897,0.0354921724,0.26,6.6,0.1381578947,11232.541782,,16565.691867,7828.859582,12399.800577,,-1079.108291999999,,4254.041793000002,-4482.790491999999,88.15050300000075,
37,NC,Scotland County,16834.590939,0.254,0.213,0.411,0.1107835598,0.000584334,0.4702230398,0.0630678781,0.429,7.2,0.1927957429,17242.109603,,20833.690963,,15017.965731,,407.51866399999926,,3999.1000239999994,,-1816.6252080000013,
37,NC,Stanly County,10232.764578,0.183,0.175,0.343,0.1256615067,0.0003783997,0.607465344,0.0302284272,0.145,8.1,0.1309498625,,,14821.703881,7334.244183,9834.2160694,,,,4588.939302999999,-2898.5203950000005,-398.5485086000008,
37,NC,Stokes County,12066.980046,0.182,0.184,0.331,0.1041305604,0.0002693421,0.5959704212,0.0310461296,0.152,7.5,0.1217043941,,,15232.824498,,12434.004825,,,,3165.8444519999994,,367.0247789999994,
37,NC,Surry County,10741.719631,0.208,0.187,0.353,0.1337224918,0.0005621767,0.6029804409,0.0316978638,0.163,7.6,0.1186855445,,,17642.383455,5043.6996498,11341.565347,,,,6900.663823999999,-5698.0199812,599.8457159999998,
37,NC,Swain County,19176.993616,0.223,0.213,0.368,0.1941841368,0.0006366723,0.5400492914,0.0293580559,0.233,6.1,0.1371480472,27117.194027,,,,17134.305189,,7940.200411000002,,,,-2042.688427000001,
37,NC,Transylvania County,7664.9214692,0.141,0.133,0.328,0.1361332368,0.0006633499,0.634238883,0.0322753808,0.184,5.8,0.1126461211,,,5644.1427653,,7554.7328984,,,,-2020.7787038999995,,-110.18857079999998,
37,NC,Tyrrell County,9472.8436931,0.201,0.163,0.37,0.1569358178,,0.3199023199,0.0505660377,0.299,5.3,0.1307420495,,,10264.914375,,10214.631787,,,,792.0706819000006,,741.7880939000006,
37,NC,Union County,6695.6725976,0.139,0.115,0.311,0.1045255693,0.000685415,0.706696523,0.029963956,0.102,8.1,0.1014972921,,2300.4874503,12049.48576,4668.7063012,6399.5088963,,,-4395.1851473,5353.8131624,-2026.9662964,-296.16370129999996,
37,NC,Vance County,16711.242726,0.231,0.191,0.412,0.1305319214,0.0003792817,0.4818431492,0.0538443171,0.367,7.0,0.162464986,,,19287.599756,12317.22522,14842.241968,,,,2576.357029999999,-4394.017506,-1869.0007580000001,
